Vintage,Country_id,Points,Price,Name,Varietal_id,Winery
1/1/13,37,88,$16.00,Battle Creek 2013 Unconditional Pinot Noir (Oregon),275,Battle Creek
1/1/13,37,94,$64.00,Arista 2013 Longbow Pinot Noir (Russian River Valley),275,Arista
1/1/13,37,92,$35.00,Chalone Vineyard 2013 Estate Grown Pinot Noir (Chalone),275,Chalone Vineyard
1/1/13,37,82,$13.00,Cartlidge & Browne 2013 Pinot Noir (North Coast),275,Cartlidge & Browne
1/1/13,37,94,$60.00,Summerland 2013 Bien Nacido Vineyard Proprietor's Reserve Pinot Noir (Santa Maria Valley),275,Summerland
1/1/13,37,93,$56.00,Fulcrum 2013 Brosseau Vineyard Pinot Noir (Chalone),275,Fulcrum
1/1/13,37,91,$58.00,Morgan 2013 Double L Vineyard Pinot Noir (Santa Lucia Highlands),275,Morgan
1/1/13,37,94,$60.00,Challen 2013 Zotovich Vineyard Pinot Noir (Sta. Rita Hills),275,Challen
1/1/13,37,86,$39.00,Gehricke 2013 Pinot Noir (Los Carneros),275,Gehricke
1/1/13,37,90,$45.00,Gehricke 2013 Pinot Noir (Russian River Valley),275,Gehricke
1/1/13,37,96,$75.00,Williams Selyem 2013 Olivet Lane Vineyard Pinot Noir (Russian River Valley),275,Williams Selyem
1/1/13,37,91,$95.00,Ernest & Julio Gallo 2013 Estate Pinot Noir (Russian River Valley),275,Ernest & Julio Gallo
1/1/13,37,89,$42.00,The Withers Winery 2013 Peters Vineyard Pinot Noir (Sonoma Coast),275,The Withers Winery
1/1/13,37,93,$70.00,FEL 2013 Savoy Vineyard Pinot Noir (Anderson Valley),275,FEL
1/1/13,37,93,$40.00,Orfila 2013 Stem Head Pinot Noir (Santa Maria Valley),275,Orfila
1/1/13,37,92,$42.00,Trathen Hall 2013 Antiquum Vineyard Pinot Noir (Willamette Valley),275,Trathen Hall
1/1/13,37,88,$54.00,En Garde 2013 Starkey Hill Pinot Noir (Russian River Valley),275,En Garde
1/1/13,37,86,$39.00,Reustle 2013 Winemaker's Reserve Pinot Noir (Umpqua Valley),275,Reustle
1/1/13,37,89,$52.00,Harper Voit 2013 Perrydale Hills Pinot Noir (Willamette Valley),275,Harper Voit
1/1/13,37,87,$22.00,Coeur de Terre 2013 Oregon Pinot Noir (Willamette Valley),275,Coeur de Terre
1/1/13,37,92,$45.00,Styring 2013 Estate Pinot Noir (Ribbon Ridge),275,Styring
1/1/13,37,93,$60.00,Babcock 2013 Ocean's Ghost Pinot Noir (Sta. Rita Hills),275,Babcock
1/1/13,37,91,$75.00,Walt 2013 Clos Pepe Pinot Noir (Sta. Rita Hills),275,Walt
1/1/13,37,90,$38.00,Cuvaison 2013 Estate Grown Pinot Noir (Napa Valley),275,Cuvaison
1/1/13,37,90,$40.00,Frostwatch 2013 Pinot Noir (Bennett Valley),275,Frostwatch
1/1/13,37,90,$48.00,Buena Vista 2013 Geza's Selection Pinot Noir (Sonoma Coast),275,Buena Vista
1/1/13,37,85,$60.00,Bouchaine 2013 Bacchus Collection Terraces Estate Pinot Noir (Carneros),275,Bouchaine
1/1/13,37,88,$65.00,Robert Mondavi 2013 Reserve Pinot Noir (Carneros-Napa Valley),275,Robert Mondavi
1/1/13,37,92,$48.00,Rusack 2013 Solomon Hills VIneyard Pinot Noir (Santa Maria Valley),275,Rusack
1/1/13,37,88,$26.00,Tousey 2013 Pinot Noir (Hudson River Region),275,Tousey
1/1/13,37,91,$52.00,Williams Selyem 2013 Pinot Noir (Sonoma Coast),275,Williams Selyem
1/1/13,37,89,$35.00,MacMurray Estate Vineyards 2013 Reserve Pinot Noir (Santa Lucia Highlands),275,MacMurray Estate Vineyards
1/1/13,37,93,$40.00,De Loach 2013 OFS Pinot Noir (Russian River Valley),275,De Loach
1/1/13,37,90,$45.00,Lula 2013 Costa Vineyard Pinot Noir (Mendocino),275,Lula
1/1/13,37,94,$82.00,Goldeneye 2013 Split Rail Vineyard Pinot Noir (Anderson Valley),275,Goldeneye
1/1/13,37,90,$45.00,Carlton Hill 2013 Estate Pinot Noir,275,Carlton Hill
1/1/13,37,94,$72.00,Donum 2013 Single Vineyard Pinot Noir (Carneros),275,Donum
1/1/13,37,92,$68.00,Sanford 2013 La Rinconada Vineyard Pinot Noir (Sta. Rita Hills),275,Sanford
1/1/13,37,89,$15.00,Fox Run 2013 Rosé of Pinot Noir (Finger Lakes),275,Fox Run
1/1/13,37,91,$72.00,Small Vines 2013 Baranoff Vineyard Pinot Noir (Russian River Valley),275,Small Vines
1/1/13,37,95,$100.00,Ponzi 2013 Aurora Vineyard Pinot Noir (Willamette Valley),275,Ponzi
1/1/13,37,91,$32.00,Andrew Rich 2013 Verbatim Pinot Noir (Willamette Valley),275,Andrew Rich
1/1/13,37,88,$45.00,Torii Mor 2013 Yamhill Carlton Select Pinot Noir,275,Torii Mor
1/1/13,37,93,$45.00,Kynsi 2013 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),275,Kynsi
1/1/13,37,87,$38.00,Le Cadeau 2013 Pinot Noir (Oregon),275,Le Cadeau
1/1/13,37,93,$19.00,Charles Heintz 2013 Rosé of Pinot Noir (Sonoma Coast),275,Charles Heintz
1/1/13,37,92,$50.00,Windemere 2013 Aubaine Vineyard Pinot Noir (Arroyo Grande Valley),275,Windemere
1/1/13,37,87,$17.00,Rainstorm 2013 Pinot Noir (Oregon),275,Rainstorm
1/1/13,37,90,$85.00,Beacon Hill 2013 Chehalem Mountain Vineyard Pinot Noir (Chehalem Mountains),275,Beacon Hill
1/1/13,37,92,$58.00,J. Christopher 2013 Sandra Adele Unfiltered Pinot Noir (Dundee Hills),275,J. Christopher
1/1/13,37,95,$95.00,Calera 2013 Selleck Vineyard Pinot Noir (Mt. Harlan),275,Calera
1/1/13,37,91,$35.00,Bernardus 2013 Pinot Noir (Santa Lucia Highlands),275,Bernardus
1/1/13,37,94,$46.00,Aequorea 2013 Spanish Spring Vineyard Pinot Noir (San Luis Obispo County),275,Aequorea
1/1/13,37,91,$40.00,J. Christopher 2013 Nuages Pinot Noir (Chehalem Mountains),275,J. Christopher
1/1/13,37,90,$50.00,Devona 2013 Freedom Hill Vineyard Pinot Noir (Oregon),275,Devona
1/1/13,37,90,$45.00,Hayward by Folin Cellars 2013 Utopia Vineyard Pinot Noir (Ribbon Ridge),275,Hayward by Folin Cellars
1/1/13,37,86,$28.00,Carneros Ranch 2013 Pinot Noir (Carneros),275,Carneros Ranch
1/1/13,37,85,$18.00,Eola Hills 2013 Pinot Noir (Oregon),275,Eola Hills
1/1/13,37,93,$42.00,Kessler-Haak 2013 Symphony Pinot Noir (Sta. Rita Hills),275,Kessler-Haak
1/1/13,37,88,$35.00,Treos 2013 Founders Choice Estate Pinot Noir (Willamette Valley),275,Treos
1/1/13,37,91,$40.00,Beauregard 2013 Pinot Noir (Santa Cruz Mountains),275,Beauregard
1/1/13,37,83,$22.00,Crespi Ranch 2013 Mission Series Pinot Noir (Arroyo Seco),275,Crespi Ranch
1/1/13,37,86,$25.00,Freja 2013 Estate Pinot Noir (Willamette Valley),275,Freja
1/1/13,37,90,$69.00,Acacia 2013 Lone Tree Pinot Noir (Carneros),275,Acacia
1/1/13,37,88,$60.00,MacLaren 2013 Heather Pinot Noir (Russian River Valley),275,MacLaren
1/1/13,37,92,$40.00,Pagter Brothers 2013 Pinot Noir (Paso Robles Willow Creek District),275,Pagter Brothers
1/1/13,37,93,$58.00,Couloir 2013 Campbell Ranch Pinot Noir (Sonoma Coast),275,Couloir
1/1/13,37,88,$38.00,Lusso Della Terra 2013 Pinot Noir (Russian River Valley),275,Lusso Della Terra
1/1/13,37,95,$64.00,Testarossa 2013 Sierra Madre Vineyard Pinot Noir (Santa Maria Valley),275,Testarossa
1/1/13,37,93,$46.00,Aequorea 2013 Riven Rock Vineyard Pinot Noir (San Luis Obispo County),275,Aequorea
1/1/13,37,90,$23.00,Pali 2013 Huntington Pinot Noir (Santa Barbara County),275,Pali
1/1/13,37,88,$20.00,Martin Ranch 2013 J.D. Hurley R.E.D. Vineyard Pinot Noir (Central Coast),275,Martin Ranch
1/1/13,37,91,$56.00,Whistler 2013 Corvus Whistler Vineyard Pinot Noir (Sonoma Coast),275,Whistler
1/1/13,37,93,$44.00,Stemmler 2013 Anderson Valley Pinot Noir (Anderson Valley),275,Stemmler
1/1/13,37,91,$55.00,Davies 2013 Hyde Vineyards Pinot Noir (Carneros),275,Davies
1/1/13,37,86,$44.00,Marimar Estate 2013 Mas Cavalls Doña Margarita Vineyard Pinot Noir (Sonoma Coast),275,Marimar Estate
1/1/13,37,94,$45.00,Sinor-LaVallee 2013 Black Label Bassi Vineyard Pinot Noir (San Luis Obispo County),275,Sinor-LaVallee
1/1/13,37,91,$39.00,Scott Paul 2013 La Paulée Pinot Noir (Willamette Valley),275,Scott Paul
1/1/13,37,91,$56.00,Talisman 2013 Adastra Vineyard Pinot Noir (Los Carneros),275,Talisman
1/1/13,37,86,$17.00,Ministry of the Vinterior 2013 Pinot Noir (Russian River Valley),275,Ministry of the Vinterior
1/1/13,37,92,$64.00,Testarossa 2013 Tondre Grapefield Pinot Noir (Santa Lucia Highlands),275,Testarossa
1/1/13,37,91,$50.00,ZD 2013 45th Anniversary Pinot Noir (Carneros),275,ZD
1/1/13,37,88,$50.00,Panther Creek 2013 Kalita Vineyard Pinot Noir,275,Panther Creek
1/1/13,37,91,$30.00,Stoller 2013 Pinot Noir (Dundee Hills),275,Stoller
1/1/13,37,86,$35.00,Lagana 2013 Breezy Slope Vineyard Pinot Noir (Walla Walla Valley (WA)),275,Lagana
1/1/13,37,95,$48.00,Foxen 2013 John Sebastiano Vineyard Pinot Noir (Sta. Rita Hills),275,Foxen
1/1/13,37,92,$48.00,Flying Goat Cellars 2013 Rancho Santa Rosa Vineyard Pinot Noir (Sta. Rita Hills),275,Flying Goat Cellars
1/1/13,37,91,$25.00,Lange 2013 Pinot Noir (Willamette Valley),275,Lange
1/1/13,37,90,$65.00,Amici 2013 Reserve Pinot Noir (Russian River Valley),275,Amici
1/1/13,37,91,$38.00,Flywheel 2013 Brosseau Vineyard Pinot Noir (Chalone),275,Flywheel
1/1/13,37,90,$50.00,Acacia 2013 Thornton Vineyard Pinot Noir (Sonoma Coast),275,Acacia
1/1/13,37,88,$40.00,Ram's Gate 2013 Pinot Noir (Carneros),275,Ram's Gate
1/1/13,37,88,$38.00,Winderlea 2013 Dundee Hills Vineyards Pinot Noir (Dundee Hills),275,Winderlea
1/1/13,37,91,$50.00,J Vineyards & Winery 2013 Strata Pinot Noir (Russian River Valley),275,J Vineyards & Winery
1/1/13,37,92,$90.00,Domaine Serene 2013 Two Barns Vineyard Pinot Noir (Dundee Hills),275,Domaine Serene
1/1/13,37,92,$44.00,Arista 2013 Pinot Noir (Mendocino Ridge),275,Arista
1/1/13,37,92,$75.00,Carlton Hill 2013 Estate Reserve Pinot Noir,275,Carlton Hill
1/1/13,37,92,$21.00,Lachini 2013 Rosé of Pinot Noir (Willamette Valley),275,Lachini
1/1/13,37,92,$44.00,Montemar Wines 2013 Buona Terra Vineyard Pinot Noir (Sta. Rita Hills),275,Montemar Wines
1/1/13,37,91,$40.00,Purple Hands 2013 Freedom Hill Vineyard Pinot Noir (Willamette Valley),275,Purple Hands
1/1/13,37,93,$48.00,Arista 2013 Pinot Noir (Russian River Valley),275,Arista
1/1/13,37,92,$60.00,Winderlea 2013 Winderlea Vineyard Pinot Noir (Dundee Hills),275,Winderlea
1/1/13,37,88,$12.00,Leese-Fitch 2013 Pinot Noir (California),275,Leese-Fitch
1/1/13,37,90,$48.00,Winderlea 2013 Maresh Vineyard Pinot Noir (Dundee Hills),275,Winderlea
1/1/13,37,89,$60.00,Torii Mor 2013 Nysa Vineyard Pinot Noir (Dundee Hills),275,Torii Mor
1/1/13,37,91,$55.00,Aubichon Cellars 2013 Riverside Vineyard Pinot Noir (Willamette Valley),275,Aubichon Cellars
1/1/13,37,90,$70.00,Della 2013 Terra de Promissio Pinot Noir (Sonoma Coast),275,Della
1/1/13,37,90,$20.00,The Eyrie Vineyards 2013 Rosé of Pinot Noir (Willamette Valley),275,The Eyrie Vineyards
1/1/13,37,94,$80.00,The Eyrie Vineyards 2013 Original Vines Estate Pinot Noir (Dundee Hills),275,The Eyrie Vineyards
1/1/13,37,88,$30.00,Roco 2013 Gravel Road Pinot Noir (Willamette Valley),275,Roco
1/1/13,37,89,$36.00,Jack Creek 2013 Kruse Vineyard Estate Pinot Noir (Central Coast),275,Jack Creek
1/1/13,37,90,$20.00,Ponzi 2013 Rosé Pinot Noir (Willamette Valley),275,Ponzi
1/1/13,37,94,$59.00,Sojourn 2013 Silver Eagle Vineyard Pinot Noir (Sonoma Coast),275,Sojourn
1/1/13,37,88,$40.00,Masút 2013 Estate Vineyard Pinot Noir (Mendocino),275,Masút
1/1/13,37,90,$49.00,Castello di Amorosa 2013 Pinot Noir (Anderson Valley),275,Castello di Amorosa
1/1/13,37,93,$55.00,Fess Parker 2013 Parker West Pinot Noir (Sta. Rita Hills),275,Fess Parker
1/1/13,37,91,$44.00,Silver Mountain 2013 Tondre's Grapefield Pinot Noir (Santa Lucia Highlands),275,Silver Mountain
1/1/13,37,88,$25.00,Santa Barbara Winery 2013 Pinot Noir (Sta. Rita Hills),275,Santa Barbara Winery
1/1/13,37,90,$75.00,Cobb 2013 Jack Hill Vineyard Pinot Noir (Sonoma Coast),275,Cobb
1/1/13,37,87,$22.00,MacPhail 2013 Rosé of Pinot Noir (Sonoma Coast),275,MacPhail
1/1/13,37,86,$35.00,Ampelos 2013 Lambda Pinot Noir (Sta. Rita Hills),275,Ampelos
1/1/13,37,92,$50.00,Argot 2013 Saralee's Vineyard Pinot Noir (Russian River Valley),275,Argot
1/1/13,37,93,$40.00,Westerly 2013 Pinot Noir (Sta. Rita Hills),275,Westerly
1/1/13,37,89,$56.00,Talisman 2013 Wildcat Mountain Pinot Noir (Sonoma Coast),275,Talisman
1/1/13,37,91,$42.00,Bethel Heights 2013 Aeolian Pinot Noir (Eola-Amity Hills),275,Bethel Heights
1/1/13,37,90,$48.00,Quintet 2013 Ribbon Ridge Vineyard Pinot Noir (Ribbon Ridge),275,Quintet
1/1/13,37,93,$45.00,Élevée Winegrowers 2013 Élevée Vineyard Pinot Noir (Dundee Hills),275,Élevée Winegrowers
1/1/13,37,92,$85.00,Archery Summit 2013 Whole Cluster Cuvée Pinot Noir (Dundee Hills),275,Archery Summit
1/1/13,37,88,$50.00,Twomey 2013 Pinot Noir (Anderson Valley),275,Twomey
1/1/13,37,85,$15.00,Steelhead Vineyards 2013 Pinot Noir (Sonoma County),275,Steelhead Vineyards
1/1/13,37,93,$60.00,Siduri 2013 Pisoni Vineyard Pinot Noir (Santa Lucia Highlands),275,Siduri
1/1/13,37,94,$55.00,Cutruzzola 2013 Giacomino Reserve Pinot Noir (San Luis Obispo County),275,Cutruzzola
1/1/13,37,84,$35.00,Almquist 2013 Pinot Noir (Horse Heaven Hills),275,Almquist
1/1/13,37,91,$50.00,Argot 2013 Madras Steiner Vineyard Pinot Noir (Sonoma Mountain),275,Argot
1/1/13,37,91,$54.00,Donkey & Goat 2013 Broken Leg Vineyard Pinot Noir (Anderson Valley),275,Donkey & Goat
1/1/13,37,88,$46.00,Foursight 2013 Charles Vineyard Pinot Noir (Anderson Valley),275,Foursight
1/1/13,37,91,$45.00,Arbor Brook 2013 Origin 1866 Pinot Noir (Chehalem Mountains),275,Arbor Brook
1/1/13,37,92,$55.00,Fess Parker 2013 Clone 115 Pinot Noir (Sta. Rita Hills),275,Fess Parker
1/1/13,37,93,$48.00,Kynsi 2013 Stone Corral Vineyard Pinot Noir (Edna Valley),275,Kynsi
1/1/13,37,84,$25.00,Wildewood 2013 Guadalupe Vineyard Pinot Noir (Willamette Valley),275,Wildewood
1/1/13,37,89,$66.00,Maggy Hawk 2013 Hawkster Pinot Noir (Anderson Valley),275,Maggy Hawk
1/1/13,37,92,$48.00,Angela Estate 2013 Pinot Noir,275,Angela Estate
1/1/13,37,90,$48.00,Love & Squalor 2013 Antsy Pants Pinot Noir (Willamette Valley),275,Love & Squalor
1/1/13,37,88,$30.00,Calstar Cellars 2013 Pinot Noir (Sonoma Coast),275,Calstar Cellars
1/1/13,37,91,$20.00,Brick & Mortar 2013 Rosé of Pinot Noir (Napa Valley),275,Brick & Mortar
1/1/13,37,88,$20.00,Windrun 2013 Pinot Noir (Santa Barbara County),275,Windrun
1/1/13,37,87,$11.00,Castle Rock 2013 Cuvée Pinot Noir (California),275,Castle Rock
1/1/13,37,93,$82.00,Goldeneye 2013 Gowan Creek Vineyard Pinot Noir (Anderson Valley),275,Goldeneye
1/1/13,37,87,$20.00,Liberated 2013 Pinot Noir (Monterey County),275,Liberated
1/1/13,37,89,$25.00,Ousterhout 2013 Rosé of Pinot Noir (Russian River Valley),275,Ousterhout
1/1/13,37,90,$45.00,Lula 2013 Pinot Noir (Mendocino),275,Lula
1/1/13,37,85,$20.00,Lucky Rock Wine Co. 2013 Pinot Noir (Sonoma County),275,Lucky Rock Wine Co.
1/1/13,37,93,$42.00,La Follette 2013 Van Der Kamp Vineyard Pinot Noir (Sonoma Mountain),275,La Follette
1/1/13,37,94,$42.00,Balletto 2013 Winery Block Pinot Noir (Russian River Valley),275,Balletto
1/1/13,37,94,$70.00,Flowers 2013 Seaview Ridge Estate Bottled Pinot Noir (Sonoma Coast),275,Flowers
1/1/13,37,87,$20.00,Gear and Sprocket 2013 Pinot Noir (Willamette Valley),275,Gear and Sprocket
1/1/13,37,92,$42.00,Balletto 2013 Sexton Hill Vineyard Pinot Noir (Russian River Valley),275,Balletto
1/1/13,37,87,$25.00,Ventosa 2013 Pinot Noir (Finger Lakes),275,Ventosa
1/1/13,37,93,$60.00,Shea 2013 Block 23 Pinot Noir (Willamette Valley),275,Shea
1/1/13,37,92,$65.00,Harper Voit 2013 Bieze Vineyard Pinot Noir (Eola-Amity Hills),275,Harper Voit
1/1/13,37,83,$25.00,Mossback 2013 Pinot Noir (Russian River Valley),275,Mossback
1/1/13,37,89,$50.00,Vidon Vineyard 2013 Mirabelle Clone 115 Pinot Noir (Chehalem Mountains),275,Vidon Vineyard
1/1/13,37,84,$45.00,Beaulieu Vineyard 2013 Reserve Pinot Noir (Carneros-Napa Valley),275,Beaulieu Vineyard
1/1/13,37,86,$40.00,Soléna 2013 Zena Crown Pinot Noir (Eola-Amity Hills),275,Soléna
1/1/13,37,90,$55.00,Longboard 2013 Mystos Pinot Noir (Russian River Valley),275,Longboard
1/1/13,37,90,$65.00,J Vineyards & Winery 2013 Nicole's Vineyard Estate Grown Pinot Noir (Russian River Valley),275,J Vineyards & Winery
1/1/13,37,85,$39.00,Byington 2013 Rosé of Pinot Noir (Santa Cruz Mountains),275,Byington
1/1/13,37,90,$45.00,Chateau Lettau 2013 The Diva Pinot Noir (Santa Lucia Highlands),275,Chateau Lettau
1/1/13,37,94,$75.00,Guarachi Family 2013 Sun Chase Vineyard Petaluma Gap Pinot Noir (Sonoma Coast),275,Guarachi Family
1/1/13,37,93,$90.00,Domaine Serene 2013 Gold Eagle Vineyard Pinot Noir (Dundee Hills),275,Domaine Serene
1/1/13,37,88,$39.00,LJ Crafted Wines 2013 Patient Terrier Vineyard Pinot Noir (Russian River Valley),275,LJ Crafted Wines
1/1/13,37,87,$24.00,Iris Vineyards 2013 Pinot Noir (Oregon),275,Iris Vineyards
1/1/13,37,91,$37.00,Nefarious 2013 Madrona Hill Vineyard Pinot Noir (Willamette Valley),275,Nefarious
1/1/13,37,91,$45.00,Levendi 2013 River South Ranch Pinot Noir (Russian River Valley),275,Levendi
1/1/13,37,91,$48.00,Winderlea 2013 Juliard Vineyard Pinot Noir (Dundee Hills),275,Winderlea
1/1/13,37,88,$40.00,Windstream 2013 Sarmento Vineyard Pinot Noir (Santa Lucia Highlands),275,Windstream
1/1/13,37,90,$45.00,Wölffer 2013 Landius Pinot Noir (Long Island),275,Wölffer
1/1/13,37,86,$22.00,Fog Theory 2013 Pinot Noir (Sta. Rita Hills),275,Fog Theory
1/1/13,37,83,$20.00,Pedroncelli 2013 Signature Selection Pinot Noir (Russian River Valley),275,Pedroncelli
1/1/13,37,92,$70.00,Cobb 2013 Rice-Spivak Vineyard Pinot Noir (Sonoma Coast),275,Cobb
1/1/13,37,88,$48.00,WillaKenzie Estate 2013 Emery Pinot Noir,275,WillaKenzie Estate
1/1/13,37,93,$55.00,Siduri 2013 Garys' Vineyard Pinot Noir (Santa Lucia Highlands),275,Siduri
1/1/13,37,91,$45.00,Blair 2013 Delfina's Vineyard Pinot Noir (Arroyo Seco),275,Blair
1/1/13,37,86,$44.00,Marimar Estate 2013 Mas Cavalls Doña Margarita Vineyard Pinot Noir (Sonoma Coast),275,Marimar Estate
1/1/13,37,92,$50.00,Joseph Jewell 2013 Hallberg Vineyard Pinot Noir (Russian River Valley),275,Joseph Jewell
1/1/13,37,91,$42.00,Shea 2013 Estate Pinot Noir (Willamette Valley),275,Shea
1/1/13,37,88,$26.00,St. Innocent 2013 Villages Cuvée Pinot Noir (Willamette Valley),275,St. Innocent
1/1/13,37,93,$65.00,Cristom 2013 Marjorie Vineyard Pinot Noir (Eola-Amity Hills),275,Cristom
1/1/13,37,91,$55.00,Balo 2013 Avenging Angel Pinot Noir (Anderson Valley),275,Balo
1/1/13,37,92,$50.00,Acacia 2013 Winery Lake Vineyard Estate Grown Pinot Noir (Carneros),275,Acacia
1/1/13,37,94,$65.00,Domaine Anderson 2013 Dach Vineyard Pinot Noir (Anderson Valley),275,Domaine Anderson
1/1/13,37,91,$50.00,Panther Creek 2013 Schindler Vineyard Pinot Noir (Eola-Amity Hills),275,Panther Creek
1/1/13,37,84,$12.00,Gnarly Head 2013 Pinot Noir (California),275,Gnarly Head
1/1/13,37,93,$45.00,Trombetta 2013 Pinot Noir (Sonoma Coast),275,Trombetta
1/1/13,37,92,$42.00,Emeritus 2013 Hallberg Ranch Estate Grown Pinot Noir (Russian River Valley),275,Emeritus
1/1/13,37,92,$60.00,Masút 2013 Two Barrel Pinot Noir (Mendocino),275,Masút
1/1/13,37,91,$60.00,Sokol Blosser 2013 Legacy Cuvée Pinot Noir (Dundee Hills),275,Sokol Blosser
1/1/13,37,90,$45.00,Freeman 2013 Pinot Noir (Sonoma Coast),275,Freeman
1/1/13,37,87,$22.00,Meiomi 2013 Pinot Noir (Monterey-Santa Barbara-Sonoma),275,Meiomi
1/1/13,37,92,$40.00,Ponzi 2013 Pinot Noir (Willamette Valley),275,Ponzi
1/1/13,37,90,$45.00,Barnett 2013 Tina Marie Vineyard Pinot Noir (Green Valley),275,Barnett
1/1/13,37,91,$40.00,Castrucci 2013 Pinot Noir (Napa Valley),275,Castrucci
1/1/13,37,92,$42.00,Goat Bubbles 2013 Solomon Hills Vineyard Sparkling Pinot Noir (Santa Maria Valley),275,Goat Bubbles
1/1/13,37,93,,Sineann 2013 TFL Pinot Noir (Willamette Valley),275,Sineann
1/1/13,37,88,$45.00,Raptor Ridge 2013 Black Hole Vineyard Pinot Noir (Chehalem Mountains),275,Raptor Ridge
1/1/13,37,93,$54.00,Foursight 2013 Paraboll Pinot Noir (Anderson Valley),275,Foursight
1/1/13,37,93,$48.00,Spell 2013 Alder Springs Vineyard Pinot Noir (Mendocino County),275,Spell
1/1/13,37,87,$25.00,Cummins Road 2013 Pinot Noir,275,Cummins Road
1/1/13,37,90,$15.00,Murphy-Goode 2013 Pinot Noir (California),275,Murphy-Goode
1/1/13,37,92,$56.00,MacRostie 2013 Cummings Vineyard Pinot Noir (Russian River Valley),275,MacRostie
1/1/13,37,89,$56.00,Talisman 2013 Wildcat Mountain Pinot Noir (Sonoma Coast),275,Talisman
1/1/13,37,92,$58.00,J. Christopher 2013 Sandra Adele Unfiltered Pinot Noir (Dundee Hills),275,J. Christopher
1/1/13,37,92,$50.00,Lutum 2013 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),275,Lutum
1/1/13,37,90,$68.00,Migration 2013 Goldrock Ridge Pinot Noir (Sonoma Coast),275,Migration
1/1/13,37,87,$38.00,Le Cadeau 2013 Pinot Noir (Oregon),275,Le Cadeau
1/1/13,37,92,$50.00,Thomas Fogarty 2013 Nelson Family Vineyard Pinot Noir (Santa Cruz Mountains),275,Thomas Fogarty
1/1/13,37,93,$50.00,Lucienne 2013 Hook Vineyard Pinot Noir (Santa Lucia Highlands),275,Lucienne
1/1/13,37,91,$44.00,Gros Ventre 2013 Pinot Noir (Sonoma Coast),275,Gros Ventre
1/1/13,37,92,$55.00,Davis Bynum 2013 Jane's Vineyard Dijon Clone 777 Pinot Noir (Russian River Valley),275,Davis Bynum
1/1/13,37,86,$38.00,Tessier Winery 2013 Morelli Lane Vineyard Pinot Noir (Russian River Valley),275,Tessier Winery
1/1/13,37,89,$65.00,Portalupi 2013 Russell Family Vineyard Pinot Noir (Paso Robles),275,Portalupi
1/1/13,37,86,$48.00,Marimar Estate 2013 Dona Margarita Vineyard Chico's Run Pinot Noir (Sonoma Coast),275,Marimar Estate
1/1/14,37,88,$40.00,Lagana 2014 Breezy Slope Vineyard Pinot Noir (Walla Walla Valley (WA)),275,Lagana
1/1/14,37,94,$44.00,Gallegos 2014 Boekenoogen Vineyard Pinot Noir (Santa Lucia Highlands),275,Gallegos
1/1/14,37,92,$65.00,Penner-Ash 2014 Estate Vineyard Pinot Noir,275,Penner-Ash
1/1/14,37,91,$55.00,WillaKenzie Estate 2014 Jory Hills Vineyard Pinot Noir (Dundee Hills),275,WillaKenzie Estate
1/1/14,37,94,$48.00,Presqu'ile 2014 Steiner Creek Vineyard Pinot Noir (San Luis Obispo County),275,Presqu'ile
1/1/14,37,93,$30.00,Sineann 2014 TFL Pinot Noir (Willamette Valley),275,Sineann
1/1/14,37,89,$55.00,King Estate 2014 Nicholas Vineyard Pinot Noir (Willamette Valley),275,King Estate
1/1/14,37,91,$36.00,Trisaetum 2014 Pinot Noir (Willamette Valley),275,Trisaetum
1/1/14,37,92,$55.00,Davis Family 2014 Horseshoe Bend Pinot Noir (Russian River Valley),275,Davis Family
